id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
14167,6.6,0.61,0.08,1.7,0.086,11.0,33.0,0.9961,3.32,0.52,11.4,6.0
14168,10.0,0.42,0.39,2.1,0.078,6.0,16.0,0.9973,3.19,0.73,9.5,5.0
14169,11.1,0.24,0.5,2.0,0.098,5.0,13.0,0.9982,3.15,0.6,9.4,5.0
14170,7.9,0.6,0.0,1.8,0.061,8.0,20.0,0.9991,3.34,0.56,9.5,5.0
14171,7.7,0.69,0.21,2.4,0.078,15.0,27.0,0.9962,3.44,0.78,10.1,6.0
14172,9.1,0.4,0.49,1.9,0.064,4.0,49.0,0.9972,3.27,0.67,9.3,6.0
14173,10.6,0.32,0.39,1.9,0.074,3.0,9.0,0.9994,3.24,0.59,10.5,6.0
14174,8.2,0.56,0.26,2.2,0.091,24.0,58.0,0.99717,3.32,0.44,11.2,6.0
14175,12.5,0.64,0.49,2.3,0.107,6.0,14.0,0.9962,3.17,0.78,11.0,6.0
14176,11.4,0.45,0.48,2.2,0.07,6.0,12.0,0.9964,3.39,0.5,10.0,6.0
14177,7.0,0.78,0.06,1.6,0.077,11.0,48.0,0.9972,3.38,0.52,9.3,5.0
14178,6.5,0.51,0.12,2.1,0.073,14.0,25.0,0.99572,3.32,0.47,9.5,6.0
14179,9.5,0.5,0.32,2.1,0.077,13.0,28.0,0.99448,3.32,0.62,10.5,5.0
14180,7.0,1.33,0.0,2.0,0.055,7.0,17.0,0.99615,3.52,0.57,11.3,6.0
14181,9.0,0.31,0.28,1.8,0.066,9.0,30.0,0.9991,3.16,0.63,9.5,5.0
14182,8.4,0.86,0.0,2.1,0.075,6.0,15.0,0.99656,3.53,0.49,11.7,7.0
14183,8.7,0.56,0.2,2.3,0.084,8.0,29.0,0.9956,3.3,0.58,9.4,6.0
14184,9.3,0.32,0.41,2.3,0.072,5.0,13.0,0.99572,3.08,0.78,11.7,5.0
14185,8.2,0.62,0.0,2.3,0.066,6.0,14.0,0.9962,3.29,0.79,9.5,3.0
14186,7.0,0.4,0.29,2.5,0.08,15.0,44.0,0.9988,3.43,0.62,9.4,5.0
14187,12.6,0.39,0.49,4.8,0.085,28.0,65.0,1.0014,3.13,0.55,10.4,6.0
14188,9.8,0.54,0.44,2.9,0.074,10.0,24.0,0.99622,3.22,0.77,12.5,6.0
14189,8.4,0.4,0.66,1.9,0.081,5.0,20.0,0.996,3.0,0.71,11.0,5.0
14190,7.0,0.51,0.23,2.6,0.074,3.0,14.0,0.99572,3.44,0.64,9.0,5.0
14191,6.7,0.67,0.0,2.0,0.081,5.0,19.0,0.9968,3.52,0.53,9.0,5.0
14192,9.3,0.24,0.42,2.2,0.093,11.0,38.0,0.99458,3.34,0.77,10.1,4.0
14193,10.8,0.27,0.49,2.0,0.081,10.0,22.0,0.9962,3.44,0.54,9.1,5.0
14194,10.0,0.58,0.22,1.8,0.095,5.0,15.0,0.9978,3.22,0.6,11.6,7.0
14195,7.9,0.54,0.01,2.1,0.078,5.0,21.0,0.99444,3.33,0.52,9.8,5.0
14196,11.5,0.3,0.44,2.2,0.084,7.0,20.0,0.9963,3.22,0.6,11.0,6.0
14197,11.1,0.6,0.45,2.6,0.086,7.0,20.0,0.99572,3.19,0.64,11.0,7.0
14198,7.8,0.43,0.1,2.1,0.067,6.0,20.0,0.99572,3.39,0.62,9.8,6.0
14199,11.9,0.31,0.54,2.0,0.08,9.0,17.0,0.99516,3.22,0.59,11.8,6.0
14200,7.4,0.59,0.0,1.7,0.062,16.0,47.0,0.9959,3.42,0.59,9.6,6.0
14201,7.1,0.59,0.18,2.4,0.081,32.0,64.0,0.9955,3.23,0.51,9.8,6.0
14202,10.1,0.36,0.42,2.3,0.061,31.0,124.0,0.99702,3.23,0.54,10.3,6.0
14203,10.4,0.39,0.49,2.4,0.08,17.0,58.0,0.99704,3.06,0.62,9.9,5.0
14204,7.9,0.73,0.07,1.8,0.077,8.0,18.0,0.9959,3.34,0.56,9.3,5.0
14205,6.8,0.62,0.08,2.2,0.078,12.0,37.0,0.99572,3.37,0.56,10.1,5.0
14206,7.0,0.38,0.47,1.9,0.067,16.0,26.0,0.9976,3.3,0.59,9.6,6.0
14207,8.5,0.48,0.49,2.2,0.073,5.0,10.0,0.9982,3.26,0.49,9.6,7.0
14208,7.3,0.53,0.15,2.1,0.078,6.0,20.0,0.99593,3.41,0.57,11.3,6.0
14209,8.8,0.29,0.36,2.1,0.0969999999999999,3.0,12.0,0.9988,3.27,0.61,9.4,5.0
14210,7.1,0.59,0.0,1.4,0.102,6.0,18.0,0.9961,3.35,0.53,9.4,4.0
14211,12.5,0.27,0.44,2.7,0.086,21.0,55.0,0.9994,3.32,0.78,11.1,6.0
14212,9.4,0.6,0.21,1.4,0.083,6.0,20.0,0.998,3.2,0.54,10.8,7.0
14213,7.4,0.59,0.02,2.0,0.076,19.0,64.0,0.9966,3.38,0.62,9.8,6.0
14214,7.2,0.49,0.27,1.9,0.077,21.0,71.0,0.9962,3.2,0.62,9.9,5.0
14215,10.5,0.5,0.37,2.3,0.07,5.0,11.0,0.9978,3.28,0.59,10.9,6.0
14216,10.3,0.58,0.47,3.3,0.073,11.0,17.0,0.9972,3.12,0.54,10.0,7.0
14217,7.5,0.35,0.24,2.0,0.077,9.0,31.0,0.99922,3.28,0.6,11.0,7.0
14218,6.9,0.67,0.05,2.3,0.078,8.0,17.0,0.99458,3.4,0.53,11.8,5.0
14219,6.7,0.37,0.32,2.3,0.074,5.0,15.0,0.99689,3.57,0.68,10.5,6.0
14220,6.9,0.42,0.13,2.0,0.074,26.0,65.0,0.99685,3.36,0.56,9.3,5.0
14221,7.2,0.72,0.09,2.8,0.078,29.0,70.0,0.9955,3.38,0.64,11.0,5.0
14222,6.1,0.54,0.03,1.7,0.078,9.0,35.0,0.99498,3.43,0.73,9.4,6.0
14223,8.9,0.46,0.31,2.0,0.095,18.0,44.0,0.99704,3.2,0.56,9.5,5.0
14224,8.0,0.28,0.4,3.6,0.077,4.0,9.0,0.99668,3.34,0.76,10.8,6.0
14225,9.3,0.31,0.45,2.0,0.09,6.0,28.0,0.9984,3.26,0.51,11.2,5.0
14226,9.7,0.22,0.51,2.2,0.095,5.0,25.0,0.9972,3.18,0.71,9.6,6.0
14227,9.0,0.38,0.34,2.2,0.068,17.0,87.0,0.99642,3.22,0.68,9.2,6.0
14228,9.9,0.4,0.28,2.2,0.0819999999999999,6.0,14.0,0.99672,3.28,0.52,9.4,6.0
14229,7.0,0.41,0.24,2.1,0.073,12.0,31.0,0.99498,3.38,0.55,11.3,5.0
14230,7.6,0.62,0.2,1.9,0.079,6.0,20.0,0.9969,3.42,0.58,9.8,6.0
14231,7.2,0.52,0.26,1.7,0.084,32.0,65.0,0.99467,3.31,0.66,9.5,6.0
14232,7.2,0.69,0.13,1.7,0.078,33.0,134.0,0.99572,3.34,0.59,9.9,6.0
14233,7.9,0.42,0.42,2.3,0.075,23.0,58.0,0.99572,3.12,0.54,11.9,6.0
14234,7.9,0.58,0.02,1.9,0.0819999999999999,5.0,14.0,0.9964,3.36,0.52,9.4,5.0
14235,7.7,0.6,0.19,2.0,0.075,6.0,11.0,0.9994,3.42,0.68,9.8,6.0
14236,7.8,0.42,0.42,2.0,0.081,5.0,23.0,0.99668,3.16,0.57,9.2,5.0
14237,8.9,0.59,0.12,2.0,0.079,7.0,20.0,0.9988,3.42,0.72,9.9,5.0
14238,9.1,0.645,0.23,2.5,0.08,8.0,86.0,0.9956,3.23,0.53,9.3,5.0
14239,7.5,0.53,0.22,1.8,0.078,6.0,17.0,0.9972,3.39,0.53,9.9,5.0
14240,8.1,0.4,0.46,2.2,0.0969999999999999,6.0,14.0,0.99728,3.4,0.78,11.3,7.0
14241,9.6,0.38,0.49,2.2,0.098,6.0,15.0,0.9982,3.38,0.57,10.0,7.0
14242,6.8,0.55,0.0,1.9,0.07,16.0,42.0,0.99552,3.28,0.75,12.5,7.0
14243,8.1,0.46,0.28,2.8,0.078,6.0,20.0,0.9983,3.38,0.62,9.5,5.0
14244,7.2,0.84,0.02,1.9,0.065,23.0,58.0,0.9984,2.94,0.66,10.8,7.0
14245,7.3,0.61,0.02,2.2,0.122,5.0,14.0,0.9955,3.36,0.57,11.0,6.0
14246,7.9,0.62,0.04,2.1,0.079,5.0,19.0,0.9958,3.54,0.6,10.4,6.0
14247,7.1,0.34,0.21,1.9,0.0819999999999999,4.0,18.0,0.99458,3.41,0.58,11.0,4.0
14248,10.9,0.54,0.24,2.0,0.0819999999999999,11.0,40.0,0.9976,3.14,0.73,10.5,6.0
14249,7.6,0.58,0.02,2.1,0.074,18.0,64.0,0.9988,3.38,0.54,9.9,6.0
14250,7.5,0.47,0.14,2.0,0.072,16.0,24.0,0.9955,3.34,0.64,9.2,4.0
14251,9.4,0.39,0.49,2.3,0.093,32.0,46.0,1.00315,3.33,0.46,9.3,5.0
14252,6.8,0.66,0.0,2.1,0.083,17.0,21.0,0.99498,3.61,0.53,10.2,6.0
14253,7.0,0.695,0.07,2.3,0.0559999999999999,5.0,10.0,0.9978,3.35,0.62,10.6,6.0
14254,7.3,0.58,0.04,2.2,0.078,10.0,21.0,0.99668,3.51,0.61,10.0,7.0
14255,7.8,0.66,0.12,1.7,0.078,16.0,37.0,0.99648,3.29,0.58,9.5,5.0
14256,7.7,0.715,0.02,2.1,0.074,12.0,87.0,0.997,3.35,0.66,9.4,5.0
14257,7.6,0.52,0.27,2.1,0.095,26.0,72.0,0.9971,3.51,0.68,9.5,6.0
14258,6.8,0.51,0.08,3.7,0.078,21.0,71.0,0.9972,3.45,0.68,11.8,6.0
14259,9.8,0.4,0.3,2.3,0.092,5.0,13.0,0.99708,3.21,0.55,11.3,6.0
14260,7.8,0.51,0.02,2.3,0.092,12.0,89.0,0.9979,3.39,0.55,9.6,5.0
14261,8.8,0.49,0.24,2.0,0.095,29.0,52.0,0.9974,3.3,0.51,9.6,6.0
14262,6.2,0.63,0.0,1.4,0.095,10.0,22.0,0.99498,3.36,0.68,12.7,6.0
14263,8.1,0.35,0.49,1.9,0.102,9.0,35.0,0.9976,3.12,0.74,9.5,7.0
14264,7.5,0.22,0.49,4.0,0.093,13.0,49.0,0.9955,3.47,0.53,12.2,6.0
14265,7.4,0.68,0.03,2.2,0.0819999999999999,9.0,20.0,0.99655,3.22,0.55,9.2,5.0
14266,6.8,0.52,0.21,2.3,0.079,14.0,27.0,0.99685,3.42,0.49,9.7,6.0
14267,8.2,0.58,0.08,2.1,0.072,6.0,16.0,0.99586,3.37,0.59,11.9,7.0
14268,6.0,0.61,0.08,1.8,0.07,6.0,12.0,0.9986,3.26,0.47,10.9,5.0
14269,9.1,0.5,0.24,2.2,0.076,10.0,47.0,0.99652,3.34,0.74,10.1,6.0
14270,9.3,0.41,0.49,1.9,0.084,31.0,131.0,0.9984,3.3,0.53,9.4,7.0
14271,7.6,0.3,0.42,2.6,0.0819999999999999,7.0,35.0,0.9982,3.28,0.69,9.8,6.0
14272,10.5,0.28,0.47,2.3,0.08,5.0,22.0,0.99774,3.3,0.68,11.9,7.0
14273,8.0,0.3,0.24,2.2,0.065,6.0,12.0,0.9982,3.43,0.56,9.5,5.0
14274,9.8,0.4,0.49,1.8,0.074,15.0,27.0,0.9982,3.25,0.9,9.9,5.0
14275,7.2,0.61,0.03,1.9,0.095,11.0,28.0,0.9968,3.33,0.53,9.4,6.0
14276,10.1,0.32,0.44,2.2,0.075,10.0,49.0,0.99742,3.35,0.87,10.0,6.0
14277,7.3,0.58,0.0,2.1,0.066,7.0,31.0,0.99444,3.44,0.58,9.5,5.0
14278,7.0,0.28,0.24,2.3,0.074,18.0,31.0,0.99632,3.27,0.56,10.8,6.0
14279,8.3,0.38,0.32,2.3,0.075,19.0,56.0,0.99498,3.19,0.63,11.5,4.0
14280,8.4,0.42,0.32,2.1,0.087,16.0,35.0,0.9968,3.26,0.64,9.8,6.0
14281,6.7,0.645,0.0,2.4,0.095,4.0,10.0,0.99562,3.52,0.58,9.5,6.0
14282,6.4,0.34,0.25,2.5,0.068,27.0,49.0,0.99716,3.31,0.59,10.8,6.0
14283,10.3,0.39,0.44,1.8,0.069,8.0,22.0,0.9965,3.23,0.65,10.9,7.0
14284,8.9,0.58,0.31,2.0,0.091,21.0,43.0,0.9968,3.31,0.56,11.4,6.0
14285,9.3,0.59,0.0,1.8,0.049,38.0,88.0,0.9994,3.6,0.65,9.5,5.0
14286,8.7,0.57,0.17,2.8,0.071,4.0,13.0,0.9956,3.22,0.58,9.4,6.0
14287,7.9,0.39,0.4,2.4,0.0969999999999999,12.0,27.0,0.9994,3.29,0.56,12.5,5.0
14288,8.8,0.64,0.14,2.1,0.069,18.0,37.0,0.9962,3.15,0.72,9.5,5.0
14289,7.9,0.59,0.02,1.9,0.0819999999999999,12.0,46.0,0.99745,3.53,0.73,9.2,5.0
14290,10.5,0.45,0.48,2.6,0.076,5.0,23.0,0.9996,3.21,0.57,11.3,6.0
14291,10.6,0.39,0.48,1.8,0.088,11.0,49.0,0.9974,3.22,0.78,10.0,5.0
14292,7.9,0.32,0.49,2.3,0.074,31.0,67.0,0.99774,3.18,0.75,9.5,7.0
14293,11.3,0.43,0.49,1.9,0.078,12.0,25.0,0.9982,3.22,0.63,9.8,4.0
14294,7.0,0.59,0.08,2.1,0.114,19.0,49.0,0.9994,3.23,0.55,9.7,5.0
14295,7.0,0.66,0.0,1.9,0.039,13.0,28.0,0.99786,3.4,0.58,11.3,6.0
14296,7.1,0.39,0.47,2.1,0.08,24.0,41.0,0.99774,3.28,0.64,11.5,6.0
14297,8.9,0.42,0.29,1.9,0.071,5.0,11.0,0.99652,3.22,0.72,11.8,7.0
14298,9.1,0.59,0.16,2.0,0.078,6.0,15.0,0.9988,3.22,0.52,9.3,7.0
14299,6.0,0.43,0.0,1.8,0.066,13.0,27.0,0.99702,3.17,0.74,10.9,3.0
14300,8.0,0.53,0.32,2.6,0.083,16.0,119.0,0.998,3.36,0.62,9.4,7.0
14301,10.3,0.39,0.42,2.8,0.077,6.0,17.0,0.9966,3.38,0.84,9.2,7.0
14302,8.7,0.6,0.24,2.2,0.081,32.0,71.0,0.9974,3.25,0.71,9.5,5.0
14303,7.7,0.28,0.36,2.6,0.085,8.0,61.0,0.9962,3.31,0.54,9.0,6.0
14304,6.4,0.67,0.12,1.5,0.076,15.0,36.0,0.99458,3.42,0.58,11.7,4.0
14305,7.5,0.725,0.12,1.9,0.07,3.0,11.0,0.9963,3.34,0.53,10.0,5.0
14306,6.8,0.68,0.08,1.8,0.07,6.0,14.0,0.99552,3.2,0.53,10.0,7.0
14307,8.3,0.44,0.36,2.1,0.08,6.0,20.0,0.9973,3.37,0.6,9.4,5.0
14308,7.4,0.735,0.01,2.1,0.078,14.0,38.0,0.9958,3.22,0.81,9.5,5.0
14309,7.7,0.67,0.01,2.5,0.062,6.0,16.0,0.9968,3.14,0.64,10.1,7.0
14310,13.3,0.42,0.6,2.0,0.073,12.0,27.0,0.9948,3.22,0.57,11.8,7.0
14311,6.7,0.57,0.05,1.4,0.07,7.0,25.0,0.9955,3.6,0.44,10.3,7.0
14312,7.2,0.64,0.0,1.8,0.062,24.0,44.0,0.9994,3.32,0.55,9.3,5.0
14313,6.7,0.59,0.02,1.8,0.08,27.0,59.0,0.99492,3.42,0.7,10.9,6.0
14314,7.6,0.28,0.49,2.6,0.07,5.0,19.0,0.99702,3.3,0.6,9.5,6.0
14315,6.8,0.52,0.02,1.9,0.081,21.0,113.0,0.9982,3.54,0.54,9.5,5.0
14316,7.9,0.69,0.01,2.2,0.094,27.0,57.0,0.9962,3.32,0.59,10.4,6.0
14317,7.1,0.5,0.2,2.1,0.0819999999999999,18.0,44.0,0.99658,3.37,0.76,11.3,5.0
14318,7.8,0.45,0.02,1.3,0.095,10.0,47.0,0.9968,3.3,0.54,9.4,5.0
14319,8.9,0.61,0.11,2.1,0.086,35.0,52.0,0.9955,3.32,0.6,10.4,5.0
14320,7.7,0.61,0.0,2.1,0.084,36.0,47.0,0.9961,3.38,0.56,9.3,5.0
14321,7.7,0.735,0.0,1.4,0.078,10.0,14.0,0.9961,3.31,0.72,9.8,5.0
14322,9.0,0.31,0.36,2.1,0.042,34.0,122.0,0.9982,3.16,0.73,9.5,6.0
14323,7.9,0.6,0.0,1.3,0.071,5.0,13.0,0.99743,3.41,0.47,9.8,6.0
14324,9.3,0.31,0.44,2.2,0.078,26.0,52.0,0.9994,3.21,0.75,10.5,6.0
14325,7.4,0.43,0.18,2.7,0.086,15.0,88.0,0.9964,3.36,0.56,9.6,5.0
14326,8.8,0.43,0.26,1.7,0.073,8.0,28.0,0.99552,3.19,0.63,9.5,5.0
14327,6.5,0.81,0.08,2.5,0.08,23.0,45.0,0.99504,3.46,0.64,11.6,4.0
14328,6.6,0.53,0.08,2.3,0.076,30.0,119.0,0.9988,3.36,0.49,9.2,6.0
14329,6.4,0.5,0.21,2.6,0.0969999999999999,6.0,13.0,0.9994,3.44,0.53,9.5,5.0
14330,9.4,0.35,0.31,1.8,0.0819999999999999,7.0,25.0,0.99576,3.27,0.54,9.4,5.0
14331,7.6,0.62,0.07,2.1,0.084,18.0,39.0,0.9991,3.47,0.52,9.4,6.0
14332,8.3,0.33,0.47,2.4,0.0819999999999999,27.0,52.0,0.9972,3.23,0.59,9.5,5.0
14333,6.2,0.58,0.02,2.0,0.075,17.0,38.0,0.9959,3.39,0.58,10.1,6.0
14334,7.7,0.43,0.2,1.9,0.066,13.0,36.0,0.9994,3.45,0.57,9.5,6.0
14335,6.4,0.69,0.02,2.2,0.067,5.0,12.0,0.99494,3.57,0.59,10.0,6.0
14336,7.2,0.62,0.01,2.2,0.066,5.0,14.0,0.99572,3.31,0.6,9.6,5.0
14337,7.6,0.54,0.26,2.5,0.0969999999999999,9.0,18.0,0.9976,3.37,0.74,9.5,6.0
14338,7.4,0.63,0.45,1.8,0.076,19.0,46.0,0.998,3.3,0.53,9.7,6.0
14339,7.1,0.52,0.21,1.9,0.05,23.0,42.0,0.9976,3.2,0.55,9.5,6.0
14340,7.6,0.37,0.32,2.3,0.076,17.0,40.0,0.99656,3.27,0.53,10.8,5.0
14341,8.3,0.31,0.28,2.0,0.069,5.0,11.0,0.9968,3.28,0.55,9.4,5.0
14342,7.9,0.52,0.34,1.3,0.079,5.0,15.0,0.99557,3.22,0.64,9.7,5.0
14343,6.8,0.67,0.0,2.0,0.0819999999999999,5.0,35.0,0.9982,3.52,0.57,12.5,6.0
14344,12.0,0.44,0.49,2.6,0.098,6.0,16.0,0.9992,3.22,0.64,9.5,5.0
14345,8.8,0.695,0.13,2.5,0.081,6.0,13.0,0.99628,3.41,0.54,10.7,5.0
14346,7.3,0.685,0.0,2.4,0.078,17.0,92.0,0.9994,3.4,0.64,9.4,6.0
14347,7.2,0.57,0.18,2.5,0.076,5.0,15.0,0.9965,3.18,0.81,9.8,6.0
14348,9.0,0.39,0.41,2.3,0.076,35.0,105.0,0.9963,3.2,0.78,10.1,6.0
14349,9.9,0.34,0.49,2.0,0.0819999999999999,23.0,52.0,0.99498,3.28,0.78,10.6,6.0
14350,7.6,0.53,0.2,1.8,0.079,9.0,23.0,0.9972,3.4,0.54,10.5,5.0
14351,10.3,0.43,0.49,2.2,0.079,8.0,22.0,0.9962,3.19,0.77,11.8,6.0
14352,10.1,0.41,0.49,2.1,0.084,7.0,31.0,1.0026,3.06,1.17,9.2,5.0
14353,9.1,0.695,0.22,2.6,0.072,17.0,50.0,0.9982,3.32,0.58,9.9,5.0
14354,7.0,0.59,0.09,2.0,0.079,19.0,54.0,0.9981,3.51,0.57,12.3,7.0
14355,7.6,0.52,0.22,2.0,0.086,5.0,16.0,0.9966,3.38,0.53,9.4,5.0
14356,8.2,0.5,0.4,1.9,0.073,8.0,32.0,0.99494,3.37,0.48,9.3,6.0
14357,6.8,0.67,0.02,2.0,0.044,11.0,49.0,0.99735,3.58,0.49,9.4,5.0
14358,6.3,0.74,0.03,1.8,0.077,6.0,16.0,0.9968,3.52,0.59,9.7,6.0
14359,9.3,0.49,0.15,1.9,0.132,16.0,38.0,0.99693,3.18,0.71,10.1,6.0
14360,11.0,0.78,0.14,1.6,0.079,13.0,25.0,0.9988,3.3,0.66,9.2,5.0
14361,6.4,0.5,0.0,1.8,0.08,6.0,20.0,0.99374,3.39,0.55,10.0,6.0
14362,8.0,0.28,0.48,2.2,0.094,19.0,50.0,0.9994,3.2,0.55,10.4,5.0
14363,7.8,0.58,0.32,2.1,0.077,24.0,64.0,0.9978,3.31,0.66,11.4,7.0
14364,8.2,0.28,0.52,2.0,0.086,21.0,37.0,0.9972,3.18,0.77,11.0,7.0
14365,6.8,0.62,0.06,1.7,0.062,18.0,45.0,0.99508,3.41,0.56,11.0,6.0
14366,9.3,0.43,0.49,2.1,0.075,5.0,14.0,0.9969,3.19,0.63,10.5,6.0
14367,6.7,0.59,0.01,2.4,0.066,6.0,22.0,0.9948,3.53,0.57,9.3,6.0
14368,6.9,0.45,0.32,2.4,0.075,12.0,27.0,0.99557,3.14,0.63,11.0,6.0
14369,7.4,0.64,0.08,2.1,0.068,15.0,37.0,0.99392,3.16,0.49,9.0,5.0
14370,7.4,0.58,0.1,2.0,0.078,16.0,42.0,0.99786,3.34,0.66,10.6,5.0
14371,8.9,0.67,0.1,2.0,0.074,6.0,18.0,0.9968,3.4,0.57,10.4,8.0
14372,7.3,0.51,0.17,2.3,0.065,14.0,26.0,0.9988,3.28,0.75,9.2,5.0
14373,7.8,0.62,0.08,2.0,0.077,19.0,28.0,0.9964,3.26,0.62,9.5,6.0
14374,7.0,0.655,0.0,1.7,0.0819999999999999,15.0,27.0,0.99694,3.16,0.54,9.2,5.0
14375,9.2,0.42,0.45,2.2,0.0819999999999999,5.0,12.0,0.9976,3.16,0.66,10.8,6.0
14376,7.9,0.42,0.24,2.2,0.08,24.0,77.0,0.9972,3.41,0.66,9.4,6.0
14377,8.1,0.5,0.18,2.7,0.077,6.0,21.0,0.997,3.27,0.63,10.9,6.0
14378,7.9,0.64,0.16,2.2,0.077,26.0,54.0,0.9974,3.47,0.58,9.9,6.0
14379,8.3,0.46,0.24,2.0,0.079,3.0,9.0,0.9976,3.29,0.68,9.8,5.0
14380,10.5,0.63,0.47,2.4,0.0969999999999999,6.0,14.0,0.9965,3.22,0.77,10.3,5.0
14381,8.0,0.64,0.02,2.4,0.092,24.0,94.0,0.99494,3.31,0.87,11.5,7.0
14382,9.6,0.36,0.2,2.0,0.081,12.0,20.0,0.99712,3.16,0.64,9.4,6.0
14383,12.7,0.52,0.34,2.4,0.075,6.0,23.0,0.9974,3.22,0.61,9.7,5.0
14384,6.2,0.43,0.03,2.7,0.093,17.0,34.0,0.99668,3.52,0.65,11.3,5.0
14385,7.4,0.715,0.03,2.0,0.078,5.0,19.0,0.99572,3.34,0.54,9.3,8.0
14386,7.8,0.53,0.21,2.3,0.076,12.0,45.0,0.99504,3.39,0.49,9.5,5.0
14387,7.1,0.63,0.02,1.8,0.0819999999999999,8.0,19.0,0.9978,3.41,0.58,9.4,5.0
14388,6.1,0.45,0.23,2.4,0.086,13.0,33.0,0.99572,3.4,0.63,11.2,6.0
14389,5.6,0.68,0.02,2.8,0.076,23.0,119.0,0.9962,3.59,0.52,9.0,6.0
14390,6.8,0.58,0.0,1.6,0.095,17.0,46.0,0.99748,3.38,0.57,10.7,6.0
14391,9.3,0.51,0.33,2.0,0.077,8.0,28.0,0.998,3.3,0.57,9.5,5.0
14392,8.0,0.49,0.24,2.2,0.089,3.0,14.0,0.9965,3.19,0.62,9.8,5.0
14393,7.4,0.66,0.0,2.0,0.0819999999999999,6.0,14.0,0.9962,3.19,0.59,9.8,5.0
14394,7.2,0.31,0.49,2.7,0.0819999999999999,5.0,13.0,0.99586,3.4,0.67,11.0,8.0
14395,7.0,0.4,0.45,3.6,0.07,25.0,44.0,0.9966,3.36,0.77,10.5,6.0
14396,9.1,0.41,0.2,2.2,0.0969999999999999,16.0,24.0,0.9958,3.42,0.59,11.3,5.0
14397,6.6,0.645,0.02,2.0,0.078,18.0,61.0,0.9978,3.45,0.56,9.8,5.0
14398,9.3,0.5,0.59,2.3,0.074,6.0,17.0,0.9976,3.31,0.63,10.7,5.0
14399,9.2,0.725,0.11,2.1,0.086,17.0,44.0,0.9968,3.24,0.55,10.5,6.0
14400,8.2,0.36,0.33,2.0,0.078,17.0,38.0,0.99828,3.39,0.82,11.1,6.0
14401,6.2,0.35,0.24,2.3,0.078,19.0,50.0,0.99708,3.39,0.51,11.2,6.0
14402,7.9,0.55,0.03,2.2,0.086,5.0,15.0,0.99685,3.36,0.58,10.0,5.0
14403,11.3,0.31,0.46,2.0,0.074,11.0,46.0,0.9986,3.23,0.72,9.5,6.0
14404,6.9,0.67,0.0,1.9,0.079,6.0,15.0,0.9982,3.58,0.53,9.7,5.0
14405,7.7,0.43,0.11,1.8,0.085,25.0,62.0,0.9978,3.31,0.59,9.4,6.0
14406,7.0,0.46,0.44,2.2,0.087,29.0,52.0,0.9972,3.22,0.59,10.2,6.0
14407,7.8,0.84,0.21,2.2,0.081,14.0,35.0,0.9982,3.28,0.49,9.8,5.0
14408,7.5,0.61,0.08,2.2,0.094,20.0,98.0,0.9972,3.2,0.6,9.5,6.0
14409,7.1,0.77,0.0,2.4,0.079,12.0,24.0,0.9972,3.36,0.44,9.8,6.0
14410,10.6,0.49,0.57,2.1,0.0819999999999999,14.0,23.0,0.9959,3.28,0.63,10.3,7.0
14411,7.0,0.43,0.21,2.1,0.074,19.0,85.0,0.9968,3.39,0.55,9.5,5.0
14412,7.1,0.57,0.21,2.6,0.093,31.0,88.0,0.9982,3.16,0.73,9.4,6.0
14413,6.8,0.43,0.12,1.9,0.087,14.0,31.0,0.99743,3.52,0.77,10.9,7.0
14414,9.2,0.54,0.31,1.8,0.08,6.0,37.0,0.9978,3.19,0.55,9.4,6.0
14415,7.2,0.41,0.52,2.2,0.07,6.0,12.0,0.9978,3.41,0.65,9.6,5.0
14416,7.9,0.55,0.03,2.0,0.075,4.0,10.0,0.99546,3.15,0.53,9.4,5.0
14417,7.5,0.44,0.3,2.0,0.084,17.0,32.0,0.9966,3.23,0.49,9.3,4.0
14418,7.7,0.56,0.0,1.5,0.114,11.0,55.0,0.99538,3.28,0.66,9.0,5.0
14419,7.1,0.77,0.08,2.6,0.084,9.0,42.0,0.99688,3.38,0.49,9.3,6.0
14420,8.6,0.39,0.3,1.9,0.076,17.0,28.0,0.99633,3.23,0.53,9.3,7.0
14421,7.9,0.51,0.23,1.7,0.087,11.0,43.0,0.9972,3.26,0.47,9.5,5.0
14422,7.7,0.86,0.07,2.0,0.06,6.0,27.0,0.9961,3.36,0.6,9.8,5.0
14423,9.1,0.5,0.42,1.8,0.08,10.0,28.0,0.9968,3.12,0.63,10.5,5.0
14424,9.4,0.61,0.19,1.9,0.078,27.0,48.0,0.9976,3.53,0.64,9.8,5.0
14425,8.2,0.5,0.3,1.8,0.072,4.0,13.0,0.996,3.37,0.49,9.4,6.0
14426,6.6,0.49,0.0,3.0,0.0559999999999999,6.0,16.0,0.9981,3.42,0.75,10.0,6.0
14427,8.0,0.36,0.27,2.8,0.068,13.0,45.0,0.9964,3.14,0.72,9.2,5.0
14428,8.1,0.54,0.23,2.4,0.078,9.0,18.0,0.9982,3.26,0.64,9.0,6.0
14429,10.0,0.46,0.24,2.8,0.0819999999999999,16.0,28.0,0.99467,3.24,0.53,9.4,6.0
14430,7.8,0.58,0.05,2.2,0.078,15.0,49.0,0.99704,3.3,0.57,10.8,7.0
14431,8.3,0.42,0.4,2.1,0.059,11.0,45.0,0.99642,3.28,0.64,9.3,5.0
